site_id,start_time,end_time,spin,cluster_id
697,0.980879,1.06724,1,-1
697,1.06724,1.1274,-1,-1
697,1.1274,1.175,1,-1
697,1.175,1.17853,-1,-1
697,1.17853,1.2102,1,-1
697,1.2102,1.26464,-1,-1
697,1.26464,1.49199,1,-1
697,1.49199,2.11261,-1,-1
697,2.11261,2.22898,1,-1
697,2.22898,2.93109,-1,-1
697,2.93109,3.35592,1,-1
697,3.35592,3.56248,-1,-1
697,3.56248,3.79387,1,-1
697,3.79387,3.86688,-1,-1
697,3.86688,3.98144,1,-1
697,3.98144,4.11622,-1,-1
697,4.11622,4.1769,1,-1
697,4.1769,4.41738,-1,-1
697,4.41738,0.168585,1,-1
698,1.46473,1.47107,-1,-1
698,1.47107,1.57099,1,-1
698,1.57099,2.01005,-1,-1
698,2.01005,2.03568,1,-1
698,2.03568,2.19498,-1,-1
698,2.19498,2.34136,1,-1
698,2.34136,2.59617,-1,-1
698,2.59617,2.75298,1,-1
698,2.75298,3.01721,-1,-1
698,3.01721,3.30988,1,-1
698,3.30988,3.72207,-1,-1
698,3.72207,3.79857,1,-1
698,3.79857,3.95168,-1,-1
698,3.95168,4.01138,1,-1
698,4.01138,4.02092,-1,-1
698,4.02092,4.06426,1,-1
698,4.06426,4.11704,-1,-1
698,4.11704,4.15651,1,-1
698,4.15651,4.42732,-1,-1
698,4.42732,4.64016,1,-1
698,4.64016,4.87189,-1,-1
698,4.87189,0.127442,1,-1
698,0.127442,0.647812,-1,-1
698,0.647812,1.06339,1,-1
698,1.06339,1.16418,-1,-1
698,1.16418,1.46473,1,-1
699,1.25196,1.28717,-1,-1
699,1.28717,1.61672,1,-1
699,1.61672,2.00684,-1,-1
699,2.00684,2.00944,1,-1
699,2.00944,2.42855,-1,-1
699,2.42855,2.46323,1,-1
699,2.46323,2.70215,-1,-1
699,2.70215,2.98999,1,-1
699,2.98999,3.04197,-1,-1
699,3.04197,3.10525,1,-1
699,3.10525,3.12389,-1,-1
699,3.12389,3.23227,1,-1
699,3.23227,3.25034,-1,-1
699,3.25034,3.93485,1,-1
699,3.93485,4.02332,-1,-1
699,4.02332,4.50561,1,-1
699,4.50561,4.97033,-1,-1
699,4.97033,0.546306,1,-1
699,0.546306,0.707118,-1,-1
699,0.707118,1.25196,1,-1
700,4.09964,4.29925,1,-1
700,4.29925,4.40267,-1,-1
700,4.40267,4.69279,1,-1
700,4.69279,4.9058,-1,-1
700,4.9058,0.534224,1,-1
700,0.534224,0.884735,-1,-1
700,0.884735,0.911631,1,-1
700,0.911631,0.919311,-1,-1
700,0.919311,1.24973,1,-1
700,1.24973,1.2526,-1,-1
700,1.2526,1.30015,1,-1
700,1.30015,1.3477,-1,-1
700,1.3477,1.49959,1,-1
700,1.49959,1.64442,-1,-1
700,1.64442,1.74115,1,-1
700,1.74115,1.97823,-1,-1
700,1.97823,2.09961,1,-1
700,2.09961,2.28471,-1,-1
700,2.28471,2.42197,1,-1
700,2.42197,2.50796,-1,-1
700,2.50796,3.04795,1,-1
700,3.04795,3.08546,-1,-1
700,3.08546,3.1497,1,-1
700,3.1497,3.26403,-1,-1
700,3.26403,3.8321,1,-1
700,3.8321,4.09964,-1,-1
701,1.38469,2.07835,-1,-1
701,2.07835,3.49789,1,-1
701,3.49789,3.73875,-1,-1
701,3.73875,3.77018,1,-1
701,3.77018,3.79836,-1,-1
701,3.79836,3.83662,1,-1
701,3.83662,4.02155,-1,-1
701,4.02155,4.67566,1,-1
701,4.67566,4.8626,-1,-1
701,4.8626,0.0279956,1,-1
701,0.0279956,0.124317,-1,-1
701,0.124317,0.52226,1,-1
701,0.52226,0.696443,-1,-1
701,0.696443,0.83551,1,-1
701,0.83551,1.18564,-1,-1
701,1.18564,1.38469,1,-1
702,2.1399,2.95851,1,-1
702,2.95851,3.57653,-1,-1
702,3.57653,4.30133,1,-1
702,4.30133,4.30267,-1,-1
702,4.30267,4.74177,1,-1
702,4.74177,4.76813,-1,-1
702,4.76813,0.31067,1,-1
702,0.31067,0.785152,-1,-1
702,0.785152,1.09954,1,-1
702,1.09954,1.1623,-1,-1
702,1.1623,1.37015,1,-1
702,1.37015,1.411,-1,-1
702,1.411,1.45411,1,-1
702,1.45411,1.4911,-1,-1
702,1.4911,1.58815,1,-1
702,1.58815,2.1399,-1,-1
703,2.60948,3.21779,-1,-1
703,3.21779,3.24958,1,-1
703,3.24958,3.43621,-1,-1
703,3.43621,3.48257,1,-1
703,3.48257,3.50678,-1,-1
703,3.50678,4.05806,1,-1
703,4.05806,4.1651,-1,-1
703,4.1651,4.3459,1,-1
703,4.3459,4.52928,-1,-1
703,4.52928,4.71464,1,-1
703,4.71464,4.71971,-1,-1
703,4.71971,0.0265732,1,-1
703,0.0265732,0.202423,-1,-1
703,0.202423,0.424072,1,-1
703,0.424072,0.833796,-1,-1
703,0.833796,1.28505,1,-1
703,1.28505,1.55528,-1,-1
703,1.55528,1.70121,1,-1
703,1.70121,1.91833,-1,-1
703,1.91833,1.95774,1,-1
703,1.95774,2.30275,-1,-1
703,2.30275,2.60948,1,-1
704,0.594164,0.714509,-1,-1
704,0.714509,1.35836,1,-1
704,1.35836,1.38392,-1,-1
704,1.38392,1.68177,1,-1
704,1.68177,1.68601,-1,-1
704,1.68601,1.71199,1,-1
704,1.71199,1.74885,-1,-1
704,1.74885,2.12176,1,-1
704,2.12176,2.34359,-1,-1
704,2.34359,2.42343,1,-1
704,2.42343,2.68722,-1,-1
704,2.68722,2.76239,1,-1
704,2.76239,2.81729,-1,-1
704,2.81729,2.8778,1,-1
704,2.8778,2.8832,-1,-1
704,2.8832,3.00335,1,-1
704,3.00335,3.43651,-1,-1
704,3.43651,3.90028,1,-1
704,3.90028,4.60491,-1,-1
704,4.60491,0.594164,1,-1
705,3.20913,3.48856,1,-1
705,3.48856,3.65544,-1,-1
705,3.65544,4.4429,1,-1
705,4.4429,4.54504,-1,-1
705,4.54504,4.67273,1,-1
705,4.67273,4.75221,-1,-1
705,4.75221,0.0710078,1,-1
705,0.0710078,0.154112,-1,-1
705,0.154112,0.329028,1,-1
705,0.329028,0.974206,-1,-1
705,0.974206,1.28975,1,-1
705,1.28975,1.51423,-1,-1
705,1.51423,1.77772,1,-1
705,1.77772,1.82942,-1,-1
705,1.82942,1.96884,1,-1
705,1.96884,3.20913,-1,-1
706,4.86669,0.117257,1,-1
706,0.117257,0.857798,-1,-1
706,0.857798,0.909303,1,-1
706,0.909303,0.98871,-1,-1
706,0.98871,1.1127,1,-1
706,1.1127,1.2492,-1,-1
706,1.2492,1.33684,1,-1
706,1.33684,1.6695,-1,-1
706,1.6695,1.96289,1,-1
706,1.96289,3.27947,-1,-1
706,3.27947,3.73398,1,-1
706,3.73398,4.86669,-1,-1
707,2.98327,3.03074,1,-1
707,3.03074,3.55352,-1,-1
707,3.55352,3.71749,1,-1
707,3.71749,3.75425,-1,-1
707,3.75425,3.90977,1,-1
707,3.90977,4.06435,-1,-1
707,4.06435,4.74074,1,-1
707,4.74074,0.0985725,-1,-1
707,0.0985725,0.188689,1,-1
707,0.188689,0.20236,-1,-1
707,0.20236,0.519004,1,-1
707,0.519004,0.680952,-1,-1
707,0.680952,0.720273,1,-1
707,0.720273,1.43124,-1,-1
707,1.43124,1.55799,1,-1
707,1.55799,1.6937,-1,-1
707,1.6937,2.07,1,-1
707,2.07,2.98327,-1,-1
708,0.203848,0.447136,-1,-1
708,0.447136,0.780752,1,-1
708,0.780752,1.16638,-1,-1
708,1.16638,1.28294,1,-1
708,1.28294,1.37613,-1,-1
708,1.37613,1.58982,1,-1
708,1.58982,1.65156,-1,-1
708,1.65156,1.7333,1,-1
708,1.7333,1.92921,-1,-1
708,1.92921,2.05805,1,-1
708,2.05805,2.29504,-1,-1
708,2.29504,2.4783,1,-1
708,2.4783,2.66478,-1,-1
708,2.66478,2.78915,1,-1
708,2.78915,2.89945,-1,-1
708,2.89945,3.24166,1,-1
708,3.24166,3.25793,-1,-1
708,3.25793,3.65024,1,-1
708,3.65024,3.81582,-1,-1
708,3.81582,3.88479,1,-1
708,3.88479,4.14916,-1,-1
708,4.14916,4.65076,1,-1
708,4.65076,4.88352,-1,-1
708,4.88352,0.203848,1,-1
709,0.395844,0.613703,1,-1
709,0.613703,0.746663,-1,-1
709,0.746663,0.758633,1,-1
709,0.758633,1.25148,-1,-1
709,1.25148,1.58456,1,-1
709,1.58456,1.63429,-1,-1
709,1.63429,1.83195,1,-1
709,1.83195,2.08792,-1,-1
709,2.08792,2.1091,1,-1
709,2.1091,2.22218,-1,-1
709,2.22218,2.30471,1,-1
709,2.30471,2.48872,-1,-1
709,2.48872,2.51561,1,-1
709,2.51561,2.59346,-1,-1
709,2.59346,2.78789,1,-1
709,2.78789,3.06659,-1,-1
709,3.06659,3.54159,1,-1
709,3.54159,3.93547,-1,-1
709,3.93547,4.0046,1,-1
709,4.0046,4.04901,-1,-1
709,4.04901,4.36881,1,-1
709,4.36881,4.48497,-1,-1
709,4.48497,4.69171,1,-1
709,4.69171,0.0917588,-1,-1
709,0.0917588,0.244015,1,-1
709,0.244015,0.395844,-1,-1
710,2.75659,2.93297,-1,-1
710,2.93297,2.94306,1,-1
710,2.94306,3.1449,-1,-1
710,3.1449,3.3492,1,-1
710,3.3492,3.44583,-1,-1
710,3.44583,3.69317,1,-1
710,3.69317,3.73358,-1,-1
710,3.73358,3.80826,1,-1
710,3.80826,4.11684,-1,-1
710,4.11684,4.14002,1,-1
710,4.14002,0.157143,-1,-1
710,0.157143,0.170648,1,-1
710,0.170648,0.518156,-1,-1
710,0.518156,0.721098,1,-1
710,0.721098,0.89952,-1,-1
710,0.89952,0.925221,1,-1
710,0.925221,1.0818,-1,-1
710,1.0818,1.31366,1,-1
710,1.31366,1.52122,-1,-1
710,1.52122,1.816,1,-1
710,1.816,1.84287,-1,-1
710,1.84287,1.92084,1,-1
710,1.92084,2.12158,-1,-1
710,2.12158,2.75659,1,-1
711,4.25778,4.85764,1,-1
711,4.85764,4.88966,-1,-1
711,4.88966,4.97362,1,-1
711,4.97362,0.279982,-1,-1
711,0.279982,0.411799,1,-1
711,0.411799,0.611431,-1,-1
711,0.611431,0.649125,1,-1
711,0.649125,1.13174,-1,-1
711,1.13174,1.25185,1,-1
711,1.25185,1.57089,-1,-1
711,1.57089,1.58981,1,-1
711,1.58981,2.00065,-1,-1
711,2.00065,2.05618,1,-1
711,2.05618,2.18892,-1,-1
711,2.18892,2.39925,1,-1
711,2.39925,2.54165,-1,-1
711,2.54165,2.60061,1,-1
711,2.60061,2.63561,-1,-1
711,2.63561,2.89218,1,-1
711,2.89218,4.25778,-1,-1
712,2.21837,2.28752,1,-1
712,2.28752,2.46327,-1,-1
712,2.46327,3.31726,1,-1
712,3.31726,3.41569,-1,-1
712,3.41569,3.45916,1,-1
712,3.45916,3.59719,-1,-1
712,3.59719,4.19971,1,-1
712,4.19971,4.47395,-1,-1
712,4.47395,0.0236864,1,-1
712,0.0236864,0.329751,-1,-1
712,0.329751,0.745066,1,-1
712,0.745066,1.03831,-1,-1
712,1.03831,1.35169,1,-1
712,1.35169,1.36817,-1,-1
712,1.36817,1.39988,1,-1
712,1.39988,1.68955,-1,-1
712,1.68955,1.79664,1,-1
712,1.79664,1.82574,-1,-1
712,1.82574,1.94881,1,-1
712,1.94881,2.21837,-1,-1
713,1.51162,1.84638,1,-1
713,1.84638,1.85897,-1,-1
713,1.85897,2.22783,1,-1
713,2.22783,3.0072,-1,-1
713,3.0072,3.2676,1,-1
713,3.2676,3.58652,-1,-1
713,3.58652,3.71629,1,-1
713,3.71629,3.72498,-1,-1
713,3.72498,4.12071,1,-1
713,4.12071,4.95211,-1,-1
713,4.95211,0.108519,1,-1
713,0.108519,0.146049,-1,-1
713,0.146049,0.355192,1,-1
713,0.355192,0.40955,-1,-1
713,0.40955,0.509623,1,-1
713,0.509623,1.21068,-1,-1
713,1.21068,1.27998,1,-1
713,1.27998,1.51162,-1,-1
714,3.97065,4.22841,1,-1
714,4.22841,4.35012,-1,-1
714,4.35012,4.40513,1,-1
714,4.40513,4.46348,-1,-1
714,4.46348,4.61784,1,-1
714,4.61784,4.8008,-1,-1
714,4.8008,0.370833,1,-1
714,0.370833,0.409326,-1,-1
714,0.409326,0.647889,1,-1
714,0.647889,1.12855,-1,-1
714,1.12855,1.22341,1,-1
714,1.22341,1.34842,-1,-1
714,1.34842,1.49576,1,-1
714,1.49576,1.66353,-1,-1
714,1.66353,2.09002,1,-1
714,2.09002,2.16776,-1,-1
714,2.16776,2.25222,1,-1
714,2.25222,2.43099,-1,-1
714,2.43099,2.45188,1,-1
714,2.45188,2.99565,-1,-1
714,2.99565,3.0589,1,-1
714,3.0589,3.13065,-1,-1
714,3.13065,3.52562,1,-1
714,3.52562,3.97065,-1,-1
715,3.62263,3.81476,-1,-1
715,3.81476,3.84597,1,-1
715,3.84597,4.00587,-1,-1
715,4.00587,4.19852,1,-1
715,4.19852,4.60066,-1,-1
715,4.60066,4.6475,1,-1
715,4.6475,0.166725,-1,-1
715,0.166725,0.780653,1,-1
715,0.780653,0.811053,-1,-1
715,0.811053,0.950634,1,-1
715,0.950634,1.02759,-1,-1
715,1.02759,1.19415,1,-1
715,1.19415,1.25225,-1,-1
715,1.25225,1.4468,1,-1
715,1.4468,1.47109,-1,-1
715,1.47109,1.61132,1,-1
715,1.61132,1.9513,-1,-1
715,1.9513,2.04727,1,-1
715,2.04727,2.12692,-1,-1
715,2.12692,2.2194,1,-1
715,2.2194,2.60804,-1,-1
715,2.60804,2.62533,1,-1
715,2.62533,3.21992,-1,-1
715,3.21992,3.62263,1,-1
716,2.89786,3.09675,-1,-1
716,3.09675,3.59852,1,-1
716,3.59852,3.70131,-1,-1
716,3.70131,4.43551,1,-1
716,4.43551,4.43611,-1,-1
716,4.43611,0.0631466,1,-1
716,0.0631466,0.197987,-1,-1
716,0.197987,0.829515,1,-1
716,0.829515,0.968264,-1,-1
716,0.968264,1.21567,1,-1
716,1.21567,1.60289,-1,-1
716,1.60289,1.73722,1,-1
716,1.73722,1.84165,-1,-1
716,1.84165,2.02533,1,-1
716,2.02533,2.09999,-1,-1
716,2.09999,2.30243,1,-1
716,2.30243,2.50063,-1,-1
716,2.50063,2.81188,1,-1
716,2.81188,2.83257,-1,-1
716,2.83257,2.89786,1,-1
717,2.9864,3.00862,1,-1
717,3.00862,3.04995,-1,-1
717,3.04995,3.52767,1,-1
717,3.52767,3.59742,-1,-1
717,3.59742,4.08273,1,-1
717,4.08273,4.24725,-1,-1
717,4.24725,4.29927,1,-1
717,4.29927,4.37777,-1,-1
717,4.37777,4.846,1,-1
717,4.846,4.91959,-1,-1
717,4.91959,4.92598,1,-1
717,4.92598,4.92995,-1,-1
717,4.92995,4.95438,1,-1
717,4.95438,0.00230949,-1,-1
717,0.00230949,0.150919,1,-1
717,0.150919,0.578539,-1,-1
717,0.578539,1.04101,1,-1
717,1.04101,1.10215,-1,-1
717,1.10215,1.25223,1,-1
717,1.25223,1.55292,-1,-1
717,1.55292,1.90892,1,-1
717,1.90892,2.0294,-1,-1
717,2.0294,2.13091,1,-1
717,2.13091,2.23325,-1,-1
717,2.23325,2.37568,1,-1
717,2.37568,2.47886,-1,-1
717,2.47886,2.80496,1,-1
717,2.80496,2.9864,-1,-1
718,3.80506,4.2341,1,-1
718,4.2341,4.62787,-1,-1
718,4.62787,4.78691,1,-1
718,4.78691,4.98709,-1,-1
718,4.98709,0.235695,1,-1
718,0.235695,0.375653,-1,-1
718,0.375653,0.803946,1,-1
718,0.803946,0.865488,-1,-1
718,0.865488,1.20871,1,-1
718,1.20871,1.63492,-1,-1
718,1.63492,2.26302,1,-1
718,2.26302,2.46652,-1,-1
718,2.46652,2.9944,1,-1
718,2.9944,3.31082,-1,-1
718,3.31082,3.56488,1,-1
718,3.56488,3.80506,-1,-1
719,2.39776,2.69345,-1,-1
719,2.69345,2.97675,1,-1
719,2.97675,3.6875,-1,-1
719,3.6875,4.95322,1,-1
719,4.95322,4.95598,-1,-1
719,4.95598,0.571824,1,-1
719,0.571824,0.885206,-1,-1
719,0.885206,1.23154,1,-1
719,1.23154,1.32291,-1,-1
719,1.32291,1.56139,1,-1
719,1.56139,1.63054,-1,-1
719,1.63054,1.91318,1,-1
719,1.91318,2.06704,-1,-1
719,2.06704,2.26813,1,-1
719,2.26813,2.33289,-1,-1
719,2.33289,2.39776,1,-1
720,4.84247,4.86164,-1,-1
720,4.86164,0.504697,1,-1
720,0.504697,0.635909,-1,-1
720,0.635909,0.66952,1,-1
720,0.66952,1.02215,-1,-1
720,1.02215,1.51021,1,-1
720,1.51021,1.61238,-1,-1
720,1.61238,2.59734,1,-1
720,2.59734,2.95189,-1,-1
720,2.95189,3.10302,1,-1
720,3.10302,3.27148,-1,-1
720,3.27148,3.77445,1,-1
720,3.77445,3.9101,-1,-1
720,3.9101,4.09959,1,-1
720,4.09959,4.19502,-1,-1
720,4.19502,4.37822,1,-1
720,4.37822,4.67947,-1,-1
720,4.67947,4.69399,1,-1
720,4.69399,4.7151,-1,-1
720,4.7151,4.84247,1,-1
721,2.67619,2.76179,1,-1
721,2.76179,2.8603,-1,-1
721,2.8603,3.00852,1,-1
721,3.00852,3.03798,-1,-1
721,3.03798,3.40604,1,-1
721,3.40604,3.4634,-1,-1
721,3.4634,3.48877,1,-1
721,3.48877,4.96959,-1,-1
721,4.96959,0.335924,1,-1
721,0.335924,0.462025,-1,-1
721,0.462025,0.499321,1,-1
721,0.499321,0.621465,-1,-1
721,0.621465,0.743609,1,-1
721,0.743609,0.864366,-1,-1
721,0.864366,0.938365,1,-1
721,0.938365,1.0777,-1,-1
721,1.0777,1.13117,1,-1
721,1.13117,1.20877,-1,-1
721,1.20877,1.34709,1,-1
721,1.34709,1.37709,-1,-1
721,1.37709,1.58765,1,-1
721,1.58765,1.83401,-1,-1
721,1.83401,1.86374,1,-1
721,1.86374,2.0449,-1,-1
721,2.0449,2.23613,1,-1
721,2.23613,2.47969,-1,-1
721,2.47969,2.51634,1,-1
721,2.51634,2.67619,-1,-1
722,4.23163,4.28033,1,-1
722,4.28033,4.43073,-1,-1
722,4.43073,4.50768,1,-1
722,4.50768,4.73671,-1,-1
722,4.73671,4.75338,1,-1
722,4.75338,4.79244,-1,-1
722,4.79244,4.93983,1,-1
722,4.93983,0.0285524,-1,-1
722,0.0285524,0.216424,1,-1
722,0.216424,0.994052,-1,-1
722,0.994052,1.01145,1,-1
722,1.01145,1.15068,-1,-1
722,1.15068,1.26452,1,-1
722,1.26452,1.4701,-1,-1
722,1.4701,1.50054,1,-1
722,1.50054,2.06192,-1,-1
722,2.06192,2.11114,1,-1
722,2.11114,2.42125,-1,-1
722,2.42125,2.49625,1,-1
722,2.49625,2.83787,-1,-1
722,2.83787,2.86594,1,-1
722,2.86594,4.23163,-1,-1
723,2.91222,2.92642,-1,-1
723,2.92642,3.76709,1,-1
723,3.76709,4.52598,-1,-1
723,4.52598,4.7992,1,-1
723,4.7992,0.503847,-1,-1
723,0.503847,0.623329,1,-1
723,0.623329,1.53442,-1,-1
723,1.53442,1.61604,1,-1
723,1.61604,1.73755,-1,-1
723,1.73755,1.81498,1,-1
723,1.81498,2.11591,-1,-1
723,2.11591,2.54248,1,-1
723,2.54248,2.57019,-1,-1
723,2.57019,2.91222,1,-1
724,3.68325,3.9737,-1,-1
724,3.9737,4.32073,1,-1
724,4.32073,0.179101,-1,-1
724,0.179101,0.214051,1,-1
724,0.214051,1.21944,-1,-1
724,1.21944,1.27304,1,-1
724,1.27304,1.85288,-1,-1
724,1.85288,1.87022,1,-1
724,1.87022,2.06017,-1,-1
724,2.06017,2.60016,1,-1
724,2.60016,2.63463,-1,-1
724,2.63463,2.74311,1,-1
724,2.74311,3.28095,-1,-1
724,3.28095,3.68325,1,-1
725,2.3077,2.34278,1,-1
725,2.34278,2.43775,-1,-1
725,2.43775,2.48954,1,-1
725,2.48954,2.65759,-1,-1
725,2.65759,2.80838,1,-1
725,2.80838,2.85915,-1,-1
725,2.85915,2.91832,1,-1
725,2.91832,3.85759,-1,-1
725,3.85759,3.98037,1,-1
725,3.98037,4.24282,-1,-1
725,4.24282,4.35341,1,-1
725,4.35341,4.41905,-1,-1
725,4.41905,4.56949,1,-1
725,4.56949,4.58191,-1,-1
725,4.58191,4.69689,1,-1
725,4.69689,4.79121,-1,-1
725,4.79121,4.90588,1,-1
725,4.90588,0.687899,-1,-1
725,0.687899,0.700301,1,-1
725,0.700301,0.846629,-1,-1
725,0.846629,0.978083,1,-1
725,0.978083,2.3077,-1,-1
726,3.49502,3.79969,-1,-1
726,3.79969,3.90576,1,-1
726,3.90576,4.00207,-1,-1
726,4.00207,4.33139,1,-1
726,4.33139,4.51261,-1,-1
726,4.51261,4.52873,1,-1
726,4.52873,4.67801,-1,-1
726,4.67801,4.83104,1,-1
726,4.83104,0.331532,-1,-1
726,0.331532,0.500155,1,-1
726,0.500155,0.941772,-1,-1
726,0.941772,0.980597,1,-1
726,0.980597,1.9449,-1,-1
726,1.9449,3.49502,1,-1
727,4.26464,4.76404,-1,-1
727,4.76404,4.85415,1,-1
727,4.85415,0.335925,-1,-1
727,0.335925,0.446271,1,-1
727,0.446271,1.13436,-1,-1
727,1.13436,1.9208,1,-1
727,1.9208,2.19783,-1,-1
727,2.19783,2.25706,1,-1
727,2.25706,2.64975,-1,-1
727,2.64975,2.7222,1,-1
727,2.7222,3.54283,-1,-1
727,3.54283,4.26464,1,-1
728,0.106397,0.36319,-1,-1
728,0.36319,0.569496,1,-1
728,0.569496,0.681334,-1,-1
728,0.681334,1.12865,1,-1
728,1.12865,1.27523,-1,-1
728,1.27523,1.54039,1,-1
728,1.54039,1.66688,-1,-1
728,1.66688,2.28085,1,-1
728,2.28085,3.16509,-1,-1
728,3.16509,3.30312,1,-1
728,3.30312,3.31446,-1,-1
728,3.31446,3.33643,1,-1
728,3.33643,3.38779,-1,-1
728,3.38779,3.90405,1,-1
728,3.90405,3.97563,-1,-1
728,3.97563,4.34307,1,-1
728,4.34307,4.53221,-1,-1
728,4.53221,4.55169,1,-1
728,4.55169,4.98158,-1,-1
728,4.98158,0.106397,1,-1
729,0.7512,1.00687,-1,-1
729,1.00687,1.08723,1,-1
729,1.08723,1.09866,-1,-1
729,1.09866,2.3885,1,-1
729,2.3885,2.61513,-1,-1
729,2.61513,3.14535,1,-1
729,3.14535,3.31964,-1,-1
729,3.31964,3.52882,1,-1
729,3.52882,3.53596,-1,-1
729,3.53596,3.74219,1,-1
729,3.74219,3.80031,-1,-1
729,3.80031,3.94483,1,-1
729,3.94483,4.07181,-1,-1
729,4.07181,4.57781,1,-1
729,4.57781,4.87683,-1,-1
729,4.87683,0.7512,1,-1
730,0.014,0.327226,1,-1
730,0.327226,0.770979,-1,-1
730,0.770979,0.848099,1,-1
730,0.848099,0.943247,-1,-1
730,0.943247,0.970332,1,-1
730,0.970332,1.00352,-1,-1
730,1.00352,1.24947,1,-1
730,1.24947,1.28407,-1,-1
730,1.28407,1.45425,1,-1
730,1.45425,1.71594,-1,-1
730,1.71594,1.88713,1,-1
730,1.88713,2.14605,-1,-1
730,2.14605,2.35797,1,-1
730,2.35797,2.44528,-1,-1
730,2.44528,2.62872,1,-1
730,2.62872,2.77621,-1,-1
730,2.77621,2.9627,1,-1
730,2.9627,3.1646,-1,-1
730,3.1646,3.52357,1,-1
730,3.52357,4.76068,-1,-1
730,4.76068,4.90693,1,-1
730,4.90693,0.014,-1,-1
731,2.8436,3.05791,-1,-1
731,3.05791,3.46493,1,-1
731,3.46493,4.20577,-1,-1
731,4.20577,4.28133,1,-1
731,4.28133,0.0344529,-1,-1
731,0.0344529,0.236019,1,-1
731,0.236019,0.408376,-1,-1
731,0.408376,0.58257,1,-1
731,0.58257,1.25043,-1,-1
731,1.25043,1.51482,1,-1
731,1.51482,1.60187,-1,-1
731,1.60187,1.88047,1,-1
731,1.88047,2.20131,-1,-1
731,2.20131,2.57655,1,-1
731,2.57655,2.60372,-1,-1
731,2.60372,2.63054,1,-1
731,2.63054,2.70494,-1,-1
731,2.70494,2.8436,1,-1
732,1.51046,2.32924,-1,-1
732,2.32924,2.61694,1,-1
732,2.61694,2.85082,-1,-1
732,2.85082,2.88513,1,-1
732,2.88513,3.91979,-1,-1
732,3.91979,4.85867,1,-1
732,4.85867,4.92442,-1,-1
732,4.92442,0.335764,1,-1
732,0.335764,0.736383,-1,-1
732,0.736383,0.801843,1,-1
732,0.801843,0.991731,-1,-1
732,0.991731,1.10528,1,-1
732,1.10528,1.19185,-1,-1
732,1.19185,1.51046,1,-1
733,4.91233,0.0407165,1,-1
733,0.0407165,0.133839,-1,-1
733,0.133839,0.461882,1,-1
733,0.461882,0.687055,-1,-1
733,0.687055,0.700477,1,-1
733,0.700477,0.703621,-1,-1
733,0.703621,1.09662,1,-1
733,1.09662,1.69289,-1,-1
733,1.69289,1.69863,1,-1
733,1.69863,1.86723,-1,-1
733,1.86723,1.90655,1,-1
733,1.90655,1.93504,-1,-1
733,1.93504,2.13117,1,-1
733,2.13117,2.34751,-1,-1
733,2.34751,2.60678,1,-1
733,2.60678,2.70526,-1,-1
733,2.70526,2.81214,1,-1
733,2.81214,2.90297,-1,-1
733,2.90297,3.06019,1,-1
733,3.06019,3.20927,-1,-1
733,3.20927,3.30039,1,-1
733,3.30039,3.39222,-1,-1
733,3.39222,3.43143,1,-1
733,3.43143,3.43782,-1,-1
733,3.43782,3.47013,1,-1
733,3.47013,3.71007,-1,-1
733,3.71007,3.72322,1,-1
733,3.72322,3.93899,-1,-1
733,3.93899,3.96872,1,-1
733,3.96872,4.18738,-1,-1
733,4.18738,4.65666,1,-1
733,4.65666,4.91233,-1,-1
734,3.43184,3.4931,1,-1
734,3.4931,3.64829,-1,-1
734,3.64829,3.69996,1,-1
734,3.69996,3.94083,-1,-1
734,3.94083,4.00125,1,-1
734,4.00125,4.107,-1,-1
734,4.107,0.118874,1,-1
734,0.118874,0.42746,-1,-1
734,0.42746,0.432719,1,-1
734,0.432719,0.757333,-1,-1
734,0.757333,1.10873,1,-1
734,1.10873,1.53084,-1,-1
734,1.53084,1.79616,1,-1
734,1.79616,2.00967,-1,-1
734,2.00967,2.04182,1,-1
734,2.04182,2.07511,-1,-1
734,2.07511,2.08891,1,-1
734,2.08891,2.31352,-1,-1
734,2.31352,2.46672,1,-1
734,2.46672,2.53559,-1,-1
734,2.53559,2.73296,1,-1
734,2.73296,2.87761,-1,-1
734,2.87761,3.16257,1,-1
734,3.16257,3.43184,-1,-1
735,4.52066,4.54351,-1,-1
735,4.54351,4.57512,1,-1
735,4.57512,4.82378,-1,-1
735,4.82378,0.256109,1,-1
735,0.256109,0.280787,-1,-1
735,0.280787,0.48074,1,-1
735,0.48074,0.622096,-1,-1
735,0.622096,0.790253,1,-1
735,0.790253,1.48254,-1,-1
735,1.48254,1.54475,1,-1
735,1.54475,1.68783,-1,-1
735,1.68783,1.96329,1,-1
735,1.96329,2.35321,-1,-1
735,2.35321,2.74932,1,-1
735,2.74932,3.27296,-1,-1
735,3.27296,3.40741,1,-1
735,3.40741,3.9587,-1,-1
735,3.9587,4.03567,1,-1
735,4.03567,4.20837,-1,-1
735,4.20837,4.28379,1,-1
735,4.28379,4.34441,-1,-1
735,4.34441,4.52066,1,-1
736,4.70951,4.72394,-1,-1
736,4.72394,0.19006,1,-1
736,0.19006,0.311322,-1,-1
736,0.311322,0.428447,1,-1
736,0.428447,0.451366,-1,-1
736,0.451366,0.648033,1,-1
736,0.648033,0.822781,-1,-1
736,0.822781,1.04316,1,-1
736,1.04316,1.21578,-1,-1
736,1.21578,1.21647,1,-1
736,1.21647,1.24813,-1,-1
736,1.24813,1.33691,1,-1
736,1.33691,1.39254,-1,-1
